image_path,labels
/home/piai/바탕화면/all_rgb/B206665.png,"[1, 125, 128, 141, 239]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206660.png,"[6, 73, 122, 166]"
/home/piai/바탕화면/all_rgb/B206667.png,[205]
/home/piai/바탕화면/all_rgb/B206566.png,"[35, 37, 150, 153, 165, 166, 174]"
/home/piai/바탕화면/all_rgb/B206566.png,"[35, 37, 150, 153, 165, 166, 174]"
/home/piai/바탕화면/all_rgb/B206566.png,"[35, 37, 150, 153, 165, 166, 174]"
/home/piai/바탕화면/all_rgb/B206567.png,"[72, 90, 233]"
/home/piai/바탕화면/all_rgb/B206567.png,"[72, 90, 233]"
/home/piai/바탕화면/all_rgb/B206567.png,"[72, 90, 233]"
/home/piai/바탕화면/all_rgb/B206884.png,"[71, 72, 99, 165, 166, 167, 168, 233]"
/home/piai/바탕화면/all_rgb/B206885.png,"[89, 102, 112, 117, 125, 136, 249, 250]"
/home/piai/바탕화면/all_rgb/B206593.png,"[72, 90]"
/home/piai/바탕화면/all_rgb/B206593.png,"[72, 90]"
/home/piai/바탕화면/all_rgb/B206593.png,"[72, 90]"
/home/piai/바탕화면/all_rgb/B206593.png,"[72, 90]"
/home/piai/바탕화면/all_rgb/B206593.png,"[72, 90]"
/home/piai/바탕화면/all_rgb/B207335.png,"[12, 100, 117, 119]"
/home/piai/바탕화면/all_rgb/B208290.png,[95]
/home/piai/바탕화면/all_rgb/B207269.png,"[117, 242, 252]"
/home/piai/바탕화면/all_rgb/B207269.png,"[117, 242, 252]"
/home/piai/바탕화면/all_rgb/B207269.png,"[117, 242, 252]"
/home/piai/바탕화면/all_rgb/B207269.png,"[117, 242, 252]"
/home/piai/바탕화면/all_rgb/B207269.png,"[117, 242, 252]"
/home/piai/바탕화면/all_rgb/B208219.png,"[166, 218]"
/home/piai/바탕화면/all_rgb/B208221.png,"[95, 99, 100, 117, 153, 155, 157, 165, 166, 169, 171, 176]"
/home/piai/바탕화면/all_rgb/B208221.png,"[95, 99, 100, 117, 153, 155, 157, 165, 166, 169, 171, 176]"
/home/piai/바탕화면/all_rgb/B206513.png,"[100, 106, 117, 152, 243, 256, 257]"
/home/piai/바탕화면/all_rgb/B206492.png,"[6, 11, 12, 73, 99, 125, 239, 246]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206431.png,"[6, 73, 97, 100, 113, 120, 222, 258]"
/home/piai/바탕화면/all_rgb/B206432.png,"[139, 166]"
/home/piai/바탕화면/all_rgb/B206434.png,"[100, 120, 125]"
/home/piai/바탕화면/all_rgb/B206434.png,"[100, 120, 125]"
/home/piai/바탕화면/all_rgb/B206434.png,"[100, 120, 125]"
/home/piai/바탕화면/all_rgb/B206869.png,"[12, 95, 99, 106, 124]"
/home/piai/바탕화면/all_rgb/B205993.png,"[72, 74, 124, 239, 246]"
/home/piai/바탕화면/all_rgb/B205996.png,"[35, 42, 58, 99, 112, 116, 118, 127, 165, 166, 167, 174, 241, 248]"
/home/piai/바탕화면/all_rgb/B205996.png,"[35, 42, 58, 99, 112, 116, 118, 127, 165, 166, 167, 174, 241, 248]"
/home/piai/바탕화면/all_rgb/B205996.png,"[35, 42, 58, 99, 112, 116, 118, 127, 165, 166, 167, 174, 241, 248]"
/home/piai/바탕화면/all_rgb/B206965.png,"[110, 117, 124, 166, 167, 226, 241]"
/home/piai/바탕화면/all_rgb/B206965.png,"[110, 117, 124, 166, 167, 226, 241]"
/home/piai/바탕화면/all_rgb/B206965.png,"[110, 117, 124, 166, 167, 226, 241]"
/home/piai/바탕화면/all_rgb/B206965.png,"[110, 117, 124, 166, 167, 226, 241]"
/home/piai/바탕화면/all_rgb/B206965.png,"[110, 117, 124, 166, 167, 226, 241]"
/home/piai/바탕화면/all_rgb/B206965.png,"[110, 117, 124, 166, 167, 226, 241]"
/home/piai/바탕화면/all_rgb/B208240.png,"[99, 120, 157, 166, 214, 216, 243, 248, 252, 257]"
/home/piai/바탕화면/all_rgb/B208240.png,"[99, 120, 157, 166, 214, 216, 243, 248, 252, 257]"
/home/piai/바탕화면/all_rgb/B207389.png,"[102, 118, 153, 164, 166, 169, 172, 181, 215, 250]"
/home/piai/바탕화면/all_rgb/B207396.png,"[6, 95, 99, 150, 239, 245, 259]"
/home/piai/바탕화면/all_rgb/B207396.png,"[6, 95, 99, 150, 239, 245, 259]"
/home/piai/바탕화면/all_rgb/B207398.png,"[95, 125]"
/home/piai/바탕화면/all_rgb/B207398.png,"[95, 125]"
/home/piai/바탕화면/all_rgb/B207241.png,"[157, 166, 167, 168, 169, 171, 179, 239, 257]"
/home/piai/바탕화면/all_rgb/B207241.png,"[157, 166, 167, 168, 169, 171, 179, 239, 257]"
/home/piai/바탕화면/all_rgb/B207228.png,"[120, 138, 166, 225]"
/home/piai/바탕화면/all_rgb/B207229.png,"[35, 42, 99, 112, 116, 118, 127, 165, 166, 167, 169, 174, 214, 239, 241]"
/home/piai/바탕화면/all_rgb/B207229.png,"[35, 42, 99, 112, 116, 118, 127, 165, 166, 167, 169, 174, 214, 239, 241]"
/home/piai/바탕화면/all_rgb/B207229.png,"[35, 42, 99, 112, 116, 118, 127, 165, 166, 167, 169, 174, 214, 239, 241]"
/home/piai/바탕화면/all_rgb/B207230.png,"[71, 101, 119, 120, 157, 166, 168, 169, 187, 188, 226]"
/home/piai/바탕화면/all_rgb/B207230.png,"[71, 101, 119, 120, 157, 166, 168, 169, 187, 188, 226]"
/home/piai/바탕화면/all_rgb/B207230.png,"[71, 101, 119, 120, 157, 166, 168, 169, 187, 188, 226]"
/home/piai/바탕화면/all_rgb/B208201.png,[74]
/home/piai/바탕화면/all_rgb/B208201.png,[74]
/home/piai/바탕화면/all_rgb/B208201.png,[74]
/home/piai/바탕화면/all_rgb/B208201.png,[74]
/home/piai/바탕화면/all_rgb/B208201.png,[74]
/home/piai/바탕화면/all_rgb/B208201.png,[74]
/home/piai/바탕화면/all_rgb/B206283.png,"[11, 102, 141]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B205739.png,"[72, 90, 166]"
/home/piai/바탕화면/all_rgb/B206214.png,"[29, 35, 37, 100, 106, 117, 120, 131, 149, 150, 152, 153, 156, 164, 167, 169, 192, 223, 239, 259]"
/home/piai/바탕화면/all_rgb/B206364.png,"[40, 74, 157, 166, 171, 241]"
/home/piai/바탕화면/all_rgb/B206364.png,"[40, 74, 157, 166, 171, 241]"
/home/piai/바탕화면/all_rgb/B206364.png,"[40, 74, 157, 166, 171, 241]"
/home/piai/바탕화면/all_rgb/B206364.png,"[40, 74, 157, 166, 171, 241]"
/home/piai/바탕화면/all_rgb/B206313.png,"[73, 99, 120]"
/home/piai/바탕화면/all_rgb/B206313.png,"[73, 99, 120]"
/home/piai/바탕화면/all_rgb/B208944.png,"[42, 99, 105, 122, 179, 220, 224, 226]"
/home/piai/바탕화면/all_rgb/B208945.png,"[37, 38, 120, 150, 151, 158, 164, 166, 197]"
/home/piai/바탕화면/all_rgb/B208945.png,"[37, 38, 120, 150, 151, 158, 164, 166, 197]"
/home/piai/바탕화면/all_rgb/B206226.png,"[33, 40, 74, 95, 99, 100, 103, 106, 124, 152, 155, 160, 164, 171, 185]"
/home/piai/바탕화면/all_rgb/B206226.png,"[33, 40, 74, 95, 99, 100, 103, 106, 124, 152, 155, 160, 164, 171, 185]"
/home/piai/바탕화면/all_rgb/B206226.png,"[33, 40, 74, 95, 99, 100, 103, 106, 124, 152, 155, 160, 164, 171, 185]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206228.png,"[1, 3, 236, 239]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B206231.png,"[37, 95, 150, 156, 165, 166, 167, 169, 187]"
/home/piai/바탕화면/all_rgb/B208275.png,"[119, 125]"
/home/piai/바탕화면/all_rgb/B208275.png,"[119, 125]"
/home/piai/바탕화면/all_rgb/B207516.png,"[84, 97, 139]"
/home/piai/바탕화면/all_rgb/B208448.png,"[117, 150, 151, 152, 157, 165, 166, 167, 168, 169, 172, 176, 179]"
/home/piai/바탕화면/all_rgb/B208448.png,"[117, 150, 151, 152, 157, 165, 166, 167, 168, 169, 172, 176, 179]"
/home/piai/바탕화면/all_rgb/B208448.png,"[117, 150, 151, 152, 157, 165, 166, 167, 168, 169, 172, 176, 179]"
/home/piai/바탕화면/all_rgb/B208448.png,"[117, 150, 151, 152, 157, 165, 166, 167, 168, 169, 172, 176, 179]"
/home/piai/바탕화면/all_rgb/B208448.png,"[117, 150, 151, 152, 157, 165, 166, 167, 168, 169, 172, 176, 179]"
/home/piai/바탕화면/all_rgb/B208454.png,"[107, 117, 120, 166, 243]"
/home/piai/바탕화면/all_rgb/B208455.png,"[97, 98, 117, 120]"
/home/piai/바탕화면/all_rgb/B207751.png,"[57, 99, 101, 113, 149, 165, 171, 224, 239]"
/home/piai/바탕화면/all_rgb/B207751.png,"[57, 99, 101, 113, 149, 165, 171, 224, 239]"
/home/piai/바탕화면/all_rgb/B208150.png,"[6, 8, 38, 95, 124, 157, 166]"
/home/piai/바탕화면/all_rgb/B208150.png,"[6, 8, 38, 95, 124, 157, 166]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B208170.png,"[117, 118, 127, 165, 167, 175, 179, 214]"
/home/piai/바탕화면/all_rgb/B205677.png,"[71, 97, 99, 106, 120, 166, 226, 239, 243]"
/home/piai/바탕화면/all_rgb/B205860.png,[148]
/home/piai/바탕화면/all_rgb/B205860.png,[148]
/home/piai/바탕화면/all_rgb/B205860.png,[148]
/home/piai/바탕화면/all_rgb/B206852.png,"[99, 132, 153, 155, 158, 176, 224, 239, 241, 242, 250, 253]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206840.png,"[74, 197]"
/home/piai/바탕화면/all_rgb/B206841.png,"[99, 101, 165, 166, 167, 168]"
/home/piai/바탕화면/all_rgb/B206013.png,"[95, 97, 165, 166, 168, 169, 179, 224, 226, 239]"
/home/piai/바탕화면/all_rgb/B206309.png,"[6, 99, 100, 117, 120, 127, 128, 157, 165, 166, 167, 168, 188, 214, 216]"
/home/piai/바탕화면/all_rgb/B206309.png,"[6, 99, 100, 117, 120, 127, 128, 157, 165, 166, 167, 168, 188, 214, 216]"
/home/piai/바탕화면/all_rgb/B206309.png,"[6, 99, 100, 117, 120, 127, 128, 157, 165, 166, 167, 168, 188, 214, 216]"
/home/piai/바탕화면/all_rgb/B205873.png,"[7, 98, 113, 117, 120, 124, 241, 257]"
/home/piai/바탕화면/all_rgb/B205873.png,"[7, 98, 113, 117, 120, 124, 241, 257]"
/home/piai/바탕화면/all_rgb/B205605.png,"[51, 99, 122, 127, 166, 169, 216]"
/home/piai/바탕화면/all_rgb/B205605.png,"[51, 99, 122, 127, 166, 169, 216]"
/home/piai/바탕화면/all_rgb/B205605.png,"[51, 99, 122, 127, 166, 169, 216]"
/home/piai/바탕화면/all_rgb/B205608.png,"[71, 120, 143, 149, 152, 154, 165, 166, 167, 169, 173, 179, 226, 248, 257]"
/home/piai/바탕화면/all_rgb/B206101.png,"[95, 99, 100, 106, 158, 166, 216, 239]"
/home/piai/바탕화면/all_rgb/B206101.png,"[95, 99, 100, 106, 158, 166, 216, 239]"
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205633.png,[72]
/home/piai/바탕화면/all_rgb/B205664.png,"[83, 84]"
/home/piai/바탕화면/all_rgb/B205664.png,"[83, 84]"
/home/piai/바탕화면/all_rgb/B205664.png,"[83, 84]"
/home/piai/바탕화면/all_rgb/B205752.png,"[12, 98, 165, 166, 179, 256]"
/home/piai/바탕화면/all_rgb/B205752.png,"[12, 98, 165, 166, 179, 256]"
/home/piai/바탕화면/all_rgb/B205752.png,"[12, 98, 165, 166, 179, 256]"
/home/piai/바탕화면/all_rgb/B205753.png,[125]
/home/piai/바탕화면/all_rgb/B205753.png,[125]
/home/piai/바탕화면/all_rgb/B205753.png,[125]
/home/piai/바탕화면/all_rgb/B205754.png,"[12, 99, 100, 117, 119]"
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205755.png,[95]
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B205756.png,"[117, 124]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206042.png,"[95, 128, 166]"
/home/piai/바탕화면/all_rgb/B206044.png,"[127, 166, 214, 215]"
/home/piai/바탕화면/all_rgb/B206044.png,"[127, 166, 214, 215]"
/home/piai/바탕화면/all_rgb/B206044.png,"[127, 166, 214, 215]"
/home/piai/바탕화면/all_rgb/B206044.png,"[127, 166, 214, 215]"
/home/piai/바탕화면/all_rgb/B206044.png,"[127, 166, 214, 215]"
/home/piai/바탕화면/all_rgb/B206046.png,"[99, 119, 128, 153, 158, 247]"
/home/piai/바탕화면/all_rgb/B206046.png,"[99, 119, 128, 153, 158, 247]"
/home/piai/바탕화면/all_rgb/B206046.png,"[99, 119, 128, 153, 158, 247]"
/home/piai/바탕화면/all_rgb/B205671.png,[95]
/home/piai/바탕화면/all_rgb/B205671.png,[95]
/home/piai/바탕화면/all_rgb/B205672.png,"[95, 99, 105, 112, 128, 239]"
/home/piai/바탕화면/all_rgb/B205673.png,"[95, 125, 141, 233]"
/home/piai/바탕화면/all_rgb/B205673.png,"[95, 125, 141, 233]"
/home/piai/바탕화면/all_rgb/B205673.png,"[95, 125, 141, 233]"
/home/piai/바탕화면/all_rgb/B205673.png,"[95, 125, 141, 233]"
/home/piai/바탕화면/all_rgb/B205674.png,"[73, 99, 103, 120, 152, 161, 166, 167, 241, 246, 249, 259]"
/home/piai/바탕화면/all_rgb/B205674.png,"[73, 99, 103, 120, 152, 161, 166, 167, 241, 246, 249, 259]"
/home/piai/바탕화면/all_rgb/B205674.png,"[73, 99, 103, 120, 152, 161, 166, 167, 241, 246, 249, 259]"
/home/piai/바탕화면/all_rgb/B205674.png,"[73, 99, 103, 120, 152, 161, 166, 167, 241, 246, 249, 259]"
/home/piai/바탕화면/all_rgb/B205674.png,"[73, 99, 103, 120, 152, 161, 166, 167, 241, 246, 249, 259]"
/home/piai/바탕화면/all_rgb/B270790.png,"[76, 118, 147, 155]"
/home/piai/바탕화면/all_rgb/B205733.png,"[99, 117, 119, 166, 167, 249]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205840.png,"[125, 148]"
/home/piai/바탕화면/all_rgb/B205843.png,"[119, 243]"
/home/piai/바탕화면/all_rgb/B206909.png,"[95, 105, 110, 112, 125, 136, 251]"
/home/piai/바탕화면/all_rgb/B206571.png,"[66, 166, 208, 239]"
/home/piai/바탕화면/all_rgb/B206572.png,"[101, 127, 157, 166, 167, 214, 226]"
/home/piai/바탕화면/all_rgb/B206573.png,"[11, 117, 153, 166, 174, 176, 179, 256]"
/home/piai/바탕화면/all_rgb/B206573.png,"[11, 117, 153, 166, 174, 176, 179, 256]"
/home/piai/바탕화면/all_rgb/B205899.png,"[89, 99, 165, 166, 167, 188, 240, 243, 256]"
/home/piai/바탕화면/all_rgb/B205899.png,"[89, 99, 165, 166, 167, 188, 240, 243, 256]"
/home/piai/바탕화면/all_rgb/B205899.png,"[89, 99, 165, 166, 167, 188, 240, 243, 256]"
/home/piai/바탕화면/all_rgb/B205900.png,"[33, 35, 117, 118, 120, 157, 165, 167, 168, 169, 171, 185, 226, 233, 259]"
/home/piai/바탕화면/all_rgb/B205900.png,"[33, 35, 117, 118, 120, 157, 165, 167, 168, 169, 171, 185, 226, 233, 259]"
/home/piai/바탕화면/all_rgb/B206464.png,"[74, 99, 105, 143, 166, 167, 169, 170, 188, 210, 215]"
/home/piai/바탕화면/all_rgb/B206519.png,"[75, 99, 106, 128, 131, 248]"
/home/piai/바탕화면/all_rgb/B207518.png,"[22, 118, 120, 233]"
/home/piai/바탕화면/all_rgb/B207518.png,"[22, 118, 120, 233]"
/home/piai/바탕화면/all_rgb/B207737.png,"[100, 118]"
/home/piai/바탕화면/all_rgb/B207737.png,"[100, 118]"
/home/piai/바탕화면/all_rgb/B207738.png,"[149, 152]"
/home/piai/바탕화면/all_rgb/B207739.png,"[84, 98]"
/home/piai/바탕화면/all_rgb/B207739.png,"[84, 98]"
/home/piai/바탕화면/all_rgb/B207739.png,"[84, 98]"
/home/piai/바탕화면/all_rgb/B207741.png,"[77, 117, 259]"
/home/piai/바탕화면/all_rgb/B207428.png,"[95, 99, 157, 166, 233]"
/home/piai/바탕화면/all_rgb/B207428.png,"[95, 99, 157, 166, 233]"
